Gene symbol	VALUE
XLOC_011817	0.19829139
LOC100653147	0.07907879
XLOC_l2_012925	1.1558814
DAXX	0.1880894
LOC401357	-0.786089
C6orf147	-2.3267088
SLC14A1	-1.8648442
LOC100505942	1.0315539
HSPA8	-0.08990382
XLOC_010839	0.13783905
DYNLL1	0.58294094
	0.14254758
XLOC_006979	0.14487448
AHSP	-0.3484711
XLOC_008501	0.4879612
ODZ3	2.365542
XLOC_005600	0.1517928
XLOC_008688	0.15294194
LOC440149	0.6122189
GATA3	-3.493847
TPSD1	0.15638526
GCOM1	-0.2330332
SNORA32	1.1840076
LACE1	0.5374946
TRIM53P	0.16216218
TLE4	-5.227696
TMEM237	-1.575658
LOC100506676	-2.496933
XLOC_011017	0.55616313
XLOC_002788	0.17045231
XLOC_009432	0.1716641
MSL3	0.18455122
XLOC_002148	0.17538874
DNM1P46	-0.7596307
ZNRF3	1.8794918
GRIK1-AS2	0.18051732
	-1.5753617
	0.5510059
CKM	0.24003081
XLOC_003882	0.1859493
GLDN	1.1653906
CDNF	1.4955821
TPP1	0.18399239
MSTO1	0.21355148
LOC286467	0.32255453
SEC63	0.41847906
GOLGA8IP	-0.45585886
MTR	-0.30753422
ACADVL	0.9954768
	-0.6164021
LOC100506178	0.44660378
FBXL20	-0.40082264
GYG1	0.21440317
	0.18887764
XLOC_001342	1.9266728
FLJ12334	0.19061685
SYCN	0.02918931
XLOC_l2_002761	-0.16620259
XLOC_003499	0.9251883
ORM1	-4.398736
DBC1	-3.261283
CRYM-AS1	0.66296244
LONRF3	0.45763874
	0.012043923
NAA35	0.28609943
XLOC_l2_011407	-2.1613731
SCIN	1.3620564
XLOC_002945	1.0359372
XLOC_013866	2.102725
IGBP1	-0.23558526
RAB35	0.7534999
THBD	-6.8016615
NUP98	-0.06744857
SGPP1	0.8887611
XLOC_010331	0.6240291
	0.5137252
	0.036537696
LOC100506474	-2.044231
BNIP3	-2.0473938
XLOC_008731	0.03916221
XLOC_014020	0.004449717
CD109	-7.0977125
FSIP2	0.04308621
SLC7A13	0.044130597
SGCG	-2.1208375
	0.2513284
C14orf165	1.0916948
EDA	-5.0909886
XLOC_007460	0.66010755
CASC5	-1.72798
MYBL2	-0.5558157
CYBA	-0.08277708
LRRC24	1.0712252
ZNF678	-1.0017114
LOC202781	1.1996565
C15orf32	0.05976396
PDE4DIP	-5.772783
XLOC_l2_013873	-2.1093633
XLOC_008825	0.063733935
LOC100131242	-0.2685144
BLVRA	-0.68385136
TCF12	1.4348153
XLOC_l2_010071	0.06923553
UMODL1	1.0193539
	-0.42156595
ICOSLG	1.947647
XLOC_008603	0.6288665
LOC642236	-0.72219557
PDZD9	0.0817282
XLOC_008812	0.083016336
PLA2G2A	-0.63673896
SNORD116-12	-1.5699854
XLOC_006804	-0.8995863
XLOC_013486	0.763239
XLOC_007528	0.6674295
LOC339529	0.41918305
DR1	-0.11410715
STRC	0.09578622
	0.87649167
SERPINB2	-5.128516
RPS4X	-0.07081032
PIK3CA	-0.20702179
LYPLA2	1.4425465
PAR5	-2.7181203
XLOC_003504	0.8552484
XLOC_001244	0.44374868
VDAC2	-0.016378429
XLOC_013285	-1.1402087
XLOC_009663	0.46168417
SNAPC3	1.1070242
XLOC_011023	0.11611596
PHF20	-0.42485905
PCDH20	0.12000479
PPA1	0.65962416
FLT1	-3.58299
CTBS	0.03774919
XLOC_013686	0.3731584
XLOC_007869	-1.0493195
LOC494558	0.13131456
DEF6	0.082670294
XLOC_008661	0.47772232
SORBS2	0.06793897
XLOC_007184	-0.6398136
NUDT19	0.8133592
BLMH	-0.32271197
DPY19L2P3	-0.41009137
ZNF92	-0.71352655
LRRCC1	0.608142
XLOC_007495	0.14445443
GGN	-0.7292704
	-0.447339
OR5K1	0.95061004
XLOC_l2_008221	-0.063678555
LOC100652965	-2.7405405
XLOC_010860	-0.27004614
ST5	1.1263187
TSPAN9	0.15484637
XLOC_007528	0.99300575
WNK1	-0.13521677
XLOC_010471	1.418986
XLOC_005610	0.16062084
SGCA	-1.4199891
XLOC_l2_010687	0.24514718
MEF2A	-1.0305871
RBSG2	0.1653111
XLOC_004711	0.67223454
R3HDM1	1.6482178
PPP3R1	0.41637427
	-1.2836429
S100A11	-1.1692162
LOC100507521	0.17377594
XLOC_l2_010947	0.17497917
LOC100507616	0.17627832
ZDHHC8	2.2004156
XLOC_006364	0.7014272
SLC15A3	-3.362989
TMEM39B	0.2828226
NUDT18	0.17931749
FXYD2	-0.5975155
PLCD3	1.4150039
XLOC_009370	0.19130474
XLOC_005516	0.19279894
	0.5546759
XLOC_013685	0.22080901
LAMA5	-0.94981486
SNRPG	-0.615738
LOC100507769	-0.70324224
CRYAA	-1.159789
LIG1	-0.72114843
HSF4	-0.24592315
UHRF2	-0.17307763
RAD51	-0.5822679
XLOC_011883	0.80881774
TIAM1	-5.787309
GJC2	2.6365292
XLOC_003358	0.22563139
ZG16B	3.0845766
	-0.46068865
KLRC3	-1.9060316
ERMN	0.17606735
ADAP1	2.9474142
XLOC_001548	0.029643279
XLOC_l2_012467	-2.4015172
	-0.73005766
PRSS22	1.6014005
C11orf49	0.45121098
HIGD1C	0.030683804
SLC35A3	3.2440746
USP3	0.47797573
MYH10	-5.439826
TRRAP	0.23943624
MIER1	0.48877573
ERLIN2	1.0269157
LOC284751	-3.7044423
GDI2	0.6379833
XLOC_008252	-0.98125976
RAMP1	3.7021484
PSTPIP2	2.200746
PTPN13	0.9217405
LHX2	-4.670255
DYM	1.0067264
	1.4450232
LSM3	1.5869709
XLOC_010730	0.73414236
	0.048279986
XLOC_003444	0.049389925
TRMT112	0.26429555
XLOC_009498	0.12360993
TEAD4	-0.18517014
XLOC_002948	0.7781748
BCKDK	-0.61548436
SLC7A1	1.9482193
MPDU1	0.60575765
PRY2	0.06058116
PIH1D1	0.2627306
SPAG11B	0.06323427
BECN1	0.6440344
OXSM	0.06726398
NUPL1	0.2943201
ERAS	0.0699961
PPP1R37	0.8280644
XLOC_002041	-0.24993362
	1.3832814
ARL17B	-0.051117808
GCH1	2.0484543
XLOC_001453	-1.8284774
XLOC_001263	-0.38563648
XLOC_l2_001911	0.083938114
WDR54	-2.9790127
FBXO11	-0.17359872
XLOC_010308	0.5434317
	0.09237519
XLOC_010470	-0.04697285
XLOC_012053	-0.49456263
CORO2A	-0.0897293
RPS6KA2	3.0061707
XLOC_l2_000233	-2.0499594
PRY2	0.29335237
XLOC_006098	0.10345254
MOV10	0.54344946
KRTAP5-5	0.19228664
XLOC_004212	0.09661994
OR52K1	0.11023781
FAM49A	-3.4041748
REM1	-0.03267689
	-1.2044272
CCT3	2.7309513
KITLG	2.3074484
INO80D	-0.13594244
XLOC_l2_000738	0.34117267
SLC26A5	0.12456136
SIRPG	0.12583452
MCM3AP-AS1	0.20321088
	0.64807713
GRM1	-0.20517416
XLOC_007647	0.13317734
FSCB	0.13567892
CDT1	-0.6157283
XLOC_l2_004594	0.6339355
MTBP	-0.1812343
SMAD1	0.5084362
AJUBA	-0.33330053
XLOC_l2_011309	0.1428269
PCDH11Y	-1.2299123
GTF2H4	0.37482923
ANG	-1.5695362
DNAJC16	0.14751285
DEK	0.6793138
	0.14983563
IRS2	1.4749937
XLOC_l2_013886	0.67054343
	0.12079142
	0.90678024
XLOC_006912	0.15677655
	-0.08869845
LOC100506068	0.15908833
ZNF248	0.6575603
XLOC_l2_013293	-1.7985196
XLOC_l2_004084	0.16493899
STK17B	-0.68331575
XLOC_008200	0.54219645
DENND1C	-0.95350206
NT5M	-0.67673975
PTH1R	-3.4405074
FLNC	-1.034369
PEX12	0.38398266
CDC25C	0.11598788
VPREB1	-1.584727
RPN1	1.0785742
CLIP2	1.2914401
XLOC_l2_009510	-3.4673033
RGL3	0.97484255
MTMR10	0.07259321
XLOC_009709	-0.66327673
XLOC_005355	0.81850964
WNT7B	1.4995552
TDRD12	-3.3069382
XIST	-5.574978
WWOX	0.08001936
XLOC_008128	-1.1272665
CENPC1	-0.6408683
XLOC_001093	0.20532821
PRKAR1B	0.5817894
LOC255187	1.3545591
XLOC_l2_005557	-0.003257673
PSMA1	0.045922264
TMEM86B	0.023537626
XLOC_000683	-0.04231119
NHSL1	0.6545072
	0.95742846
	0.14596276
STEAP1B	-0.5147952
	-1.1760739
CRYBB2P1	-0.96450907
ACSM2B	-3.5979898
BTN2A1	-2.1475196
XLOC_l2_008667	-2.5038688
SNORD116-26	-3.2707317
SNHG5	0.050177637
XLOC_004325	0.031064762
ST7-OT4	0.5555247
SNORD52	0.059663802
LOC643201	-2.4097047
XLOC_014174	0.2627181
ATP8	0.35372743
XLOC_001966	0.037304804
C21orf71	-0.54517883
XLOC_004632	0.04076479
NFX1	0.23035239
XLOC_009305	1.067833
SRMS	1.5507419
PDRG1	-0.19283397
XLOC_l2_012578	0.04969835
NEU3	-0.46045637
CDCP1	2.5629559
XLOC_004408	0.29216588
	0.0934066
CYP4F30P	0.31995293
PDE6B	-0.8355675
RASSF2	-0.45611703
DDX56	0.09081944
LOC286442	-0.86872643
MARK3	-0.6024857
MRPL41	1.4070988
KLF17	-0.5788679
LOC100506689	-2.1668787
	-1.652082
COL25A1	-3.9051805
SACS	-1.6530513
FLJ41130	-0.7836633
ACADL	0.07494876
DENND1B	1.0267743
XLOC_007966	0.08052056
XLOC_l2_011291	6.305419
XLOC_001195	0.083334535
RPLP0	0.099495016
GPN1	-0.5222941
ITK	-3.5312042
PTPRC	-4.6132827
XLOC_006532	-0.31054026
SLC2A2	-2.139555
PLB1	1.9812045
KBTBD3	1.3873619
PPP3CA	0.951726
CLOCK	0.33282423
C9orf80	0.42503363
XLOC_003223	2.0049138
TMEM14B	-0.8406543
CTDSPL	0.05442629
CD72	-0.66188264
MAGED1	-0.8999014
	-0.24852131
	-0.70236206
HINFP	0.38512897
XLOC_007822	0.11888058
MKRN1	-0.32802773
MYOF	1.1534749
XLOC_011384	0.12274696
FLJ12334	0.5239877
RAB10	1.3137892
XLOC_010936	0.7893065
XLOC_l2_007832	0.007985543
LINC00355	-0.7044044
FAM169B	0.13274759
XLOC_004061	0.13396059
C6orf208	0.36960012
PPM1L	1.0057037
MAPK15	-0.74080557
TMEM188	0.19739474
XLOC_011691	-0.027376596
XLOC_005574	2.2323544
CCZ1	1.4328963
LOC100131756	0.14474085
XLOC_010545	0.1459096
MLANA	-8.4738455
	0.81060034
NMNAT3	1.5740595
	0.15173675
PDLIM2	0.15289938
XLOC_002142	1.2289506
GADL1	0.1552018
FPGT-TNNI3K	0.15637384
AVPR2	-0.7264142
	-1.5717168
OXSR1	-0.102639206
C2orf47	1.0260955
TARDBP	0.28012565
XLOC_010679	0.1633854
XLOC_012875	0.16457108
HOTAIR	-3.1459713
XLOC_012530	2.3267083
UBE4B	-1.010806
LRRTM4	0.009307879
XLOC_006726	3.7542138
KIAA0564	-0.39907646
TXLNB	1.1190646
GRHL3	0.17428127
LOC388630	-0.11081552
PZP	-0.86197406
DENND5B	-0.93239594
	1.0250478
NUCB2	0.1693172
LOC100287082	-1.9638816
	0.3114404
SULF1	-1.0333614
MAP1S	-0.35287198
ZRANB1	1.3849015
PXK	-0.572877
GRM4	-1.0829862
ANKRD30A	-1.8026887
FLJ42875	0.098202236
SPOCK2	-2.8744154
XLOC_010310	0.20312274
FAM105A	3.14776
KLHL14	-0.8802376
XLOC_008353	-0.34299552
XLOC_l2_008027	0.21999046
PRDM2	-0.27626273
	0.45038542
SLIRP	0.078186
	0.22867516
	-1.949556
SLC48A1	-0.024695419
NPAS4	-0.26890972
	0.030842056
	-0.99727803
LOC100130429	0.031037996
PPIA	-0.28649527
XLOC_001795	0.0314791
LOC100128420	3.6725962
CARKD	0.23446268
SECTM1	1.3075485
XLOC_011375	-0.5139627
MAVS	-0.5720101
SCN8A	-2.051709
XLOC_010172	2.4997883
SYNE2	0.9666167
MST1P2	-0.6289301
ANKRD36B	-0.6577254
XLOC_004735	-0.4875011
VANGL1	1.0297621
	-0.05568417
	-1.3363613
XLOC_l2_007097	1.0767611
FAM82A1	1.0946674
PDHA2	-0.6245992
	1.5869263
XLOC_002355	1.486552
METTL5	0.7685547
ATP6V0E2	0.9429673
HMGCR	0.8241149
LOC283788	0.036363967
ROMO1	-0.5096303
FLJ46906	-1.8201438
	0.06485688
MRAP	0.057000306
HLA-DQA2	1.2747667
XLOC_003823	1.4625813
	-0.5758783
XLOC_011025	0.07853263
IGF1R	-1.1447105
SCN8A	-4.258282
MRPL47	0.7349367
XLOC_l2_014098	0.08175079
CD244	0.085521735
LINC00487	0.0869179
XLOC_010556	0.088318855
C6orf208	0.88019234
XLOC_l2_003992	1.2756987
XLOC_003765	0.09255699
XLOC_l2_010984	3.472323
ZSCAN30	-0.123703025
XLOC_l2_008221	1.5211382
LOC100131257	-3.2855291
DBR1	0.55877197
XLOC_006040	0.10632747
C9orf102	0.924116
RNASE10	0.10903818
CBR1	0.12552825
	0.44533205
XLOC_l2_007062	1.589852
XLOC_008719	0.40069094
C17orf110	5.2334113
CSRP1	1.3536751
TMEM38B	0.5236129
RHOBTB1	-2.5135748
MED13L	1.4103832
GRRP1	0.12564223
DDRGK1	0.7062836
ZDHHC23	2.4798706
AHCYL1	-0.4184847
PSEN1	-0.046662837
LOC100287651	0.13347432
XLOC_003939	-0.9604189
MTAP	0.5286388
HAO1	-0.11312002
STK35	0.38214058
LOC646513	-0.1470269
TTTY14	-1.085268
PITRM1	-0.18226147
TMEM126B	-0.06966104
FGF2	-4.160665
XLOC_005480	2.1622937
UBR4	0.5046835
C5orf52	0.15013789
XLOC_010673	0.15130724
TMTC1	-0.41166258
	0.15472294
UGT8	4.269124
XLOC_013815	-2.1618147
XLOC_012972	2.19222
ZNF587	0.6099958
TBC1D15	0.22995372
TTLL6	-0.83993435
KLRF1	0.600231
CFH	-5.0424953
GORASP2	0.37564188
CACNA1F	0.7507636
ALS2CL	1.3039006
LOC440910	2.2927318
C8orf8	0.1777115
SLCO1A2	0.9891009
XLOC_l2_011924	0.98183423
TINF2	-0.08236506
EMR2	-4.320065
XLOC_000917	0.18860725
XLOC_l2_011873	1.2138811
PDDC1	-0.067230254
MITF	-4.574142
XLOC_007186	0.19453955
OR10A2	-0.25759506
NRADDP	0.7414732
XLOC_006436	-1.0308864
XLOC_l2_013439	1.2633908
LOC100289094	-1.9190736
XLOC_010729	0.21342064
	0.99971527
	0.599545
XLOC_l2_015075	0.22146101
DNALI1	0.22355206
XLOC_l2_000401	0.22576715
PDLIM5	1.9672803
FANCE	-0.60542583
LOC100506305	-5.021535
IL15RA	1.8924837
LOC100128737	0.040388227
PRR18	0.031464126
SLC6A13	-0.3442887
XLOC_l2_012788	0.96938854
DDTL	-2.627282
	1.7133006
XLOC_009312	0.03243675
B3GNT1	-1.5973024
COL8A1	-5.155922
XLOC_009836	0.034709476
HOXA7	1.306364
XLOC_007422	1.3415092
	0.1297237
MIER2	0.026467213
LOC100506639	-0.4491816
XLOC_011429	-0.4696999
NUCKS1	0.31145674
PSMF1	0.29455188
BOLA3	0.5275689
OR2T11	0.046339028
LOC100272228	-1.5078684
XLOC_011546	-3.1251192
ATG5	0.22210312
XLOC_012471	2.024653
PRRG3	-0.29609802
XLOC_010104	0.833127
	2.1700532
XLOC_001317	0.05918765
DKFZp686O1327	0.06303607
XLOC_l2_014585	-0.9852046
	-0.8122586
XLOC_012848	0.06839173
MET	1.4602185
XLOC_l2_011204	0.9991751
C19orf60	1.1304216
HNRPLL	1.3557835
	-0.001044485
XLOC_000822	2.1974063
	0.30652526
DENND3	0.40689814
ANKRD18B	-0.15919682
XLOC_004050	-0.06727891
LOC285627	0.77194333
OPA1	0.7088938
	-3.0845509
XLOC_001369	0.09049578
P2RX6	1.2882417
XLOC_005127	-0.4875755
	-0.4268815
ABAT	-0.22011895
PPP3R1	0.6047391
FAM101A	1.7072167
WFDC13	-1.1783053
GEMIN5	1.0470171
RHBDD2	0.4345903
TMEM65	0.007660885
PPHLN1	-1.028882
WDR91	-1.0075097
CACNA1C	-1.8133006
XLOC_009195	0.991229
C7orf65	0.1124473
XLOC_000493	0.8706215
LOC100286925	-2.2022448
XLOC_l2_011424	0.11785977
FAM115C	-0.36195657
XLOC_008575	0.8457065
XLOC_004555	1.2495586
ELOVL6	0.5580603
RGS3	2.238065
RIPPLY2	0.1266068
ZNF436	-0.24512106
OR51I2	-0.12899391
CUL9	1.9988713
FAM99A	-0.19170234
XLOC_005485	0.13661131
XLOC_010672	2.6286519
EIF1AX	-0.60722256
XLOC_005571	1.1338332
ECH1	1.8745394
FAM45A	1.2517203
LGALS1	-3.8797758
ZDHHC11	0.44712007
TRAF3	0.60125494
	-1.6541246
SUMO1	0.8473691
	0.15204357
GPR1	0.15321168
AKAP3	1.7797285
XLOC_l2_004208	0.15672348
CD8B	-5.078833
	0.15905783
	0.2518749
TRH	-2.2871997
XLOC_l2_001960	-0.9488073
PPP4R4	0.08611598
AACS	0.88425267
XLOC_010593	0.1685895
	-1.0443612
	2.0524356
LOC727677	0.1747747
LGR4	0.605361
XLOC_012560	1.3671429
XLOC_001525	-0.81337833
LOC100506710	0.5174178
MAGEL2	-2.2648969
HSD3B1	-0.27348498
KLHL15	0.9920798
XLOC_007059	0.6604706
XLOC_010719	0.18962295
XLOC_009524	0.5328284
XLOC_013621	1.1749939
XLOC_006737	0.19881971
MRPS2	0.4993649
XLOC_l2_008733	0.203815
PPP6C	0.5563227
GMFB	0.42223352
CD33	-2.5956907
MEF2D	0.19852643
APPL1	0.19662763
ZNF285	0.18579297
XLOC_006050	0.21873188
ZRSR2	-0.14602005
CCDC102B	-2.4501317
SERPINA10	-2.885815
SIAH3	0.22729261
XLOC_009937	-0.37151676
CSRNP1	-0.53266335
LOC728190	0.2975445
SFMBT1	1.0230389
AMBRA1	-0.46004856
XLOC_000118	0.03213235
	0.6047497
SNTG1	0.03256404
PRR23B	0.91876036
FAF2	0.9623499
	0.2695151
ACAP3	0.25258833
OR5D18	0.03438339
HMX2	0.65713274
DEFA11P	0.036036912
NOVA1	0.39652875
ZFPM2	-3.1844697
XLOC_010811	1.2350751
ZNF606	0.60976976
	-0.5980643
STK17B	-0.7612305
SLC26A6	-0.55479616
Q6TXG5	0.62799066
SNORD116-10	0.6462135
SEPT14	0.3635284
LOC120824	-3.3925066
AP1S2	0.050355025
ACLY	0.18591121
NEUROG1	1.5705378
XLOC_010703	0.053855136
SLC2A13	-1.1994872
SLC37A4	-1.0485955
LOC387720	0.057490565
INS	-1.7114314
XLOC_003829	0.059996106
CDH19	-3.0438273
	-0.111509785
C1orf110	0.06385076
LOC339926	0.066394724
KRTAP5-1	0.84366065
XLOC_l2_000253	0.59167457
ZNF296	1.8076357
LOC100505768	0.07460519
RASIP1	-4.438858
	-0.8033842
RGS4	-0.47702214
ANKMY1	-0.063479416
XLOC_007858	0.2948905
BCL2L12	-0.3441697
CHRDL1	-1.8757861
XLOC_001992	0.085695475
XLOC_l2_005194	-1.9609451
XLOC_l2_001518	0.5405398
	1.5785601
IL8	-1.6759443
ERO1LB	-0.57640445
	0.100989826
LOC100508383	0.10645511
LOC100127972	0.63949966
XLOC_005476	0.1091742
MIPOL1	1.7550417
LOC100505687	0.42759982
UCHL1	1.6451904
OVCA2	0.70588976
WNK2	0.70623344
XLOC_007171	0.46403417
ODC1	0.7423821
C3orf18	-2.1913626
XLOC_l2_010724	0.79031223
ARHGEF10	1.196548
AMFR	1.3923216
FGG	-7.6995792
ARID1B	0.28393275
XLOC_008535	0.13242505
KIAA0355	-1.0310574
AQP5	2.1479468
EXOSC4	0.08972638
MRTO4	-0.45410144
FAM108A1	0.8821601
	0.14094739
LSP1	-0.67587465
TMEM182	1.0229958
LOC100507391	0.14453222
OR4F4	1.4598051
GLS	-0.71042544
XLOC_014411	0.46688202
SLC19A3	-0.8839698
C7orf36	-0.13942343
C1orf55	0.16009715
	-0.09558229
	1.2092047
DSCR4	-1.8454816
TSIX	1.0143983
XLOC_005383	0.15865377
OR5M11	0.15983085
CCDC7	0.16608751
RPS4Y1	-7.422802
	0.11617275
LOC100507259	2.4338155
RAPGEF1	0.27325523
XLOC_l2_002171	1.534401
PDDC1	0.50597674
LOC100506134	0.29912177
XLOC_l2_012724	-0.31186113
PLEKHG2	-2.5544744
	0.947325
XLOC_006182	0.180871
NSMAF	-0.4426909
XLOC_013567	0.18356512
XLOC_003261	0.195365
	-0.865922
XLOC_011117	-1.1496522
RIBC1	0.28824624
LOC283585	-0.055094775
RPL13P5	0.909811
XLOC_001406	-0.36967632
XLOC_003548	0.1951939
CYP24A1	-3.0083416
FBXW2	1.1259142
WBP4	0.36449045
YAF2	1.3583927
TMEM207	0.20504044
HIGD1A	-0.002941147
C14orf80	-0.09856895
DEFB130	-0.6908696
XLOC_l2_006256	0.21416494
FLJ45983	-6.9628816
DIMT1	0.21224314
XLOC_008759	0.22015761
SPTLC3	-1.3699268
VCPIP1	-0.38799858
BSPRY	2.1483831
LOC100507392	-1.4423915
LOC100128505	0.0327969
XLOC_011008	0.03269754
GRIN2D	0.9749966
ZNF354A	0.54641974
XLOC_008774	-1.4249879
XLOC_002563	-0.46911243
XLOC_001875	0.033498786
XLOC_l2_001011	0.033810966
XLOC_012692	0.92082393
PFKFB1	0.63975954
PCDH15	0.035555754
	0.03613302
CCL23	0.036709055
XLOC_002560	0.037405185
C9orf133	0.038095456
XLOC_006938	0.038824737
NMS	0.040382877
CNGB1	0.6495906
PMS2	-0.43592358
LOC642929	0.04298171
	-0.64794946
XLOC_006874	0.044879507
VAC14	1.4277841
PDCL2	0.04898502
RGP1	1.5786864
LPPR4	-0.87893873
GPC6	-7.6952066
THEG	-0.8856454
LRRFIP1	-3.4048235
LOC100507254	0.057064284
	0.059539046
XLOC_006944	-0.3272559
ZNF678	0.21080361
XLOC_011510	-3.5720046
LGALS9	1.4387937
XLOC_011183	-5.04987
	-0.94494534
XLOC_009627	0.07127102
LOC100128107	-0.15267183
XLOC_006049	0.0740137
XLOC_l2_000910	-0.46926636
NCAN	-0.7431538
CSK	0.19229989
LYPD1	-4.6439724
ZNF691	0.4485803
AFF1	0.71382046
LRRC26	0.5192919
XLOC_004603	0.085102364
XLOC_005111	1.1440992
OR11A1	0.07256737
HAT1	-0.59215826
FER1L6	-0.09872926
AKR1C4	-0.13951872
XLOC_012562	1.0731614
TMEM115	0.4435386
RPL23P8	-0.7514477
ISCA1	0.89364815
RIOK1	1.394537
C16orf47	0.018633852
NTNG1	0.10171893
XLOC_001958	-1.7588958
LOC100506295	-0.005255634
RELA	0.68362516
DKFZp686M1136	0.91588545
SNORD62A	0.6343542
SNX22	-3.4805038
OR51T1	0.251522
LOC284009	1.9909167
BRK1	0.005319579
	0.38132906
MAGEA9	-4.8409204
TMEM194B	1.564413
XLOC_010803	0.12688199
PP14571	-1.7015786
XLOC_l2_015536	-0.08227119
C6orf163	-0.08217861
	-0.82291025
MTMR11	-0.6704302
MFAP3	0.33356622
CIRH1A	0.009172368
XLOC_l2_013457	-1.7549452
C9orf85	0.4294024
HERC2	-0.69049704
AIP	-0.14616106
ZNRF2P1	1.1501994
XLOC_014002	-3.5887995
AIPL1	2.4420736
SNX29	-1.2080966
C1orf186	-1.8732885
XLOC_l2_007063	0.7546654
XLOC_013986	0.15469962
TCEAL7	0.7946589
XLOC_011169	1.4228927
RNGTT	-0.11480524
XLOC_005458	1.2981044
XLOC_012735	0.05016834
CD209	0.025801767
XLOC_005859	1.7487423
XLOC_002542	0.16780446
FAM40A	-0.22453982
RNF31	-0.26318645
XLOC_010897	0.17398068
SSH2	-0.6883232
XLOC_001394	1.1439887
XLOC_012259	-0.32899353
HMGCS1	2.3380947
XLOC_l2_004115	0.18452564
GPHN	1.3223181
MLL2	0.08064271
C14orf118	0.6480523
CRTAC1	-1.3144658
LOC100506718	-4.8443093
C7orf53	0.39215612
STRA6	-2.6615176
NBR1	0.5430984
UQCRB	2.7145486
LRRC9	0.5659003
TRPS1	-0.38612658
LOC730236	-2.4486682
MMP3	-5.5993724
	-0.63052565
PDIA3	1.7538018
OR2B11	-0.333022
RPL23A	-0.47154054
BMF	-0.8373759
XLOC_l2_015706	0.5522745
PATE2	-1.5753441
LOC100505649	0.22242452
TWISTNB	0.24929057
LOC100506327	-3.8379428
LOC441009	0.0333057
FAM176A	0.03336049
EMR3	0.033477113
SHANK2	0.033869762
CDKN2C	-2.6605406
LOC100289388	1.568602
CD80	-0.70509195
XLOC_001718	0.035307225
XLOC_011424	0.035783097
	0.87658024
ZNF32-AS3	0.036878217
XLOC_013592	1.0948348
LOC100506238	0.03882373
XLOC_002106	0.50998044
MGAT5	3.0721712
TERF1	-0.14111046
XLOC_004192	0.07973721
XLOC_l2_009181	4.713762
XLOC_011205	0.044691607
XLOC_l2_009899	0.077512205
PM20D1	0.04663195
WAC	1.0951012
XLOC_005827	0.049767468
C20orf94	0.65651894
RGS8	0.86953497
FGF20	6.804973
ACTG2	0.13369709
XLOC_l2_010448	0.25004217
LOC375190	-4.4072676
XLOC_010451	0.0591
PPIE	0.5061388
HDAC7	-0.2869225
LOC155060	-0.41437435
SMG1	-0.48720458
	0.06942109
LOC642980	0.53025043
PIGL	0.2224512
NLRP7	-3.2249131
XLOC_003794	0.077553764
YES1	0.9715509
LOC100507376	1.3593779
TRPM1	-2.9686964
GUCA1C	0.084474124
LOC100287616	-3.702991
XLOC_013700	0.08863056
XLOC_008744	-0.16339271
XLOC_001771	0.091414236
ERMAP	-0.73891973
MTMR12	0.2905302
BLOC1S1	0.19494829
XLOC_004556	0.42438495
ACSL4	-0.18403631
	0.15289305
XLOC_005086	-2.8151865
MON2	-0.35788912
XLOC_008389	0.10658402
ELF3	1.4654263
XLOC_012663	0.05620622
IRF3	0.33112717
TRNT1	0.82065874
	0.0814615
XLOC_008290	0.11463229
HCAR3	-5.18884
C12orf63	-0.3446134
PATZ1	1.74133
SYNC	-2.3629522
	-1.4704069
XLOC_004187	1.6300949
RPS27	-0.5239524
XLOC_010683	1.3708286
FMN2	-1.9003981
TAOK2	0.7388935
	1.8535434
SLAMF6	-0.7634177
XLOC_001485	-0.12183334
XLOC_006791	0.13752185
XLOC_l2_013484	0.13874349
ZGPAT	-0.26998717
CWC25	0.21245185
POU4F1	0.5759146
C1orf86	0.57340044
PLAC9	-1.0013375
IL17RE	1.752212
CYB5D1	0.23941803
MIR100HG	-7.8265495
LOC100129216	-0.10133025
XLOC_003777	0.1507151
GTF2IRD2B	-0.9630794
ZNF286B	-0.50529575
XLOC_008867	0.15543807
C2orf68	0.18710904
THSD1	-0.09948149
RPS2	0.21621521
IQCE	-0.19834906
ASIP	-0.7255758
ELMOD3	-0.19231412
DPY19L2	-0.06441507
HAVCR2	-2.6704218
DCAF10	0.2816601
XLOC_013759	0.17484342
USP17L2	0.8282567
KRT8	1.4506636
PPP6R2	-0.043714516
	0.017271778
LOC399744	-0.45849982
MFSD5	0.029774692
XLOC_002986	0.18689857
XLOC_002696	-1.21555
SPTBN4	-0.5748333
ANP32A	0.001081537
ST7	0.84817123
VWA5B2	1.6774545
MXD3	-1.2471179
LOC100132831	0.8757935
NPM2	0.7001362
TXLNG2P	-4.744248
ADH7	0.20923515
PEAR1	0.5316415
SPIB	-2.6947463
XLOC_000545	0.214766
GGCT	0.45282602
	0.23467536
XLOC_010776	1.9529357
LINC00323	0.19239472
WDR34	0.43204218
LOC100506664	0.23182705
XLOC_l2_012323	-0.7886715
XLOC_002653	0.03405521
SULT1C3	0.033952244
	0.38119227
SPANXB2	-4.2260137
	0.03397106
SPAST	0.15506078
XLOC_003501	-0.33721745
CDK3	0.4308577
SNHG5	0.15068534
TPO	-0.59287477
DSC2	4.2733717
LOC646999	-1.8287396
SSPN	0.0370073
FRMPD3	-1.0266682
LOC100130921	-2.9884899
